match_id,team_side,team_id,team_name,player_id,player_name,isFirstEleven,position,shirtNo,height,weight,age,rating,isManOfTheMatch
1913902,home,54,Real Betis,448208,Álvaro Vallés,True,GK,1,190,78,28,6.77,False
1913902,home,54,Real Betis,545675,Ángel Ortiz,True,DR,40,167,60,21,6.54,False
1913902,home,54,Real Betis,402206,Natan,True,DC,4,188,92,24,6.48,False
1913902,home,54,Real Betis,83686,Marc Bartra,True,DC,5,184,70,34,6.25,False
1913902,home,54,Real Betis,351252,Junior Firpo,True,DL,23,184,78,29,7.68,True
1913902,home,54,Real Betis,297203,Pablo Fornals,True,DMC,8,178,67,29,6.53,False
1913902,home,54,Real Betis,489232,Sergi Altimira,True,DMC,6,188,80,24,7.41,False
1913902,home,54,Real Betis,551186,Pablo García,True,AMR,52,175,67,19,6.01,False
1913902,home,54,Real Betis,303908,Giovani Lo Celso,True,AMC,20,177,68,29,6.35,False
1913902,home,54,Real Betis,382631,Rodrigo Riquelme,True,AML,17,173,66,25,6.65,False
1913902,home,54,Real Betis,362501,Cucho Hernández,True,FW,19,175,73,26,6.64,False
1913902,home,54,Real Betis,303707,Chimy Ávila,,Sub,9,172,81,31,6.01,False
1913902,home,54,Real Betis,432475,Nelson Deossa,,Sub,18,185,71,25,5.98,False
1913902,home,54,Real Betis,86513,Cédric Bakambu,,Sub,11,182,73,34,6.83,False
1913902,home,54,Real Betis,125211,Héctor Bellerín,,Sub,2,178,74,30,6.1,False
1913902,home,54,Real Betis,433286,Valentín Gómez,,Sub,16,180,76,22,,False
1913902,home,54,Real Betis,123232,Diego Llorente,,Sub,3,186,75,32,,False
1913902,home,54,Real Betis,323148,Marc Roca,,Sub,21,184,77,28,,False
1913902,home,54,Real Betis,459690,Germán García,,Sub,30,185,75,21,,False
1913902,home,54,Real Betis,462987,Dani Pérez,,Sub,37,173,64,20,,False
1913902,home,54,Real Betis,73399,Adrián,,Sub,13,190,80,38,,False
1913902,home,54,Real Betis,61610,Ricardo Rodríguez,,Sub,12,182,83,33,,False
1913902,away,53,Athletic Club,332823,Unai Simón,True,GK,1,190,88,28,6.44,False
1913902,away,53,Athletic Club,422820,Jesús Areso,True,DR,12,182,81,26,7.13,False
1913902,away,53,Athletic Club,357839,Dani Vivian,True,DC,3,183,78,26,6.36,False
1913902,away,53,Athletic Club,402663,Aitor Paredes,True,DC,4,186,76,25,7.65,False
1913902,away,53,Athletic Club,56057,Yuri Berchiche,True,DL,17,181,79,35,6.6,False
1913902,away,53,Athletic Club,414643,Beñat Prados,True,DMC,24,180,72,24,6.99,False
1913902,away,53,Athletic Club,511120,Mikel Jauregizar,True,DMC,18,177,74,21,6.7,False
1913902,away,53,Athletic Club,255182,Iñaki Williams,True,AMR,9,186,81,31,6.6,False
1913902,away,53,Athletic Club,381510,Oihan Sancet,True,AMC,8,188,73,25,6.13,False
1913902,away,53,Athletic Club,408449,Nico Williams,True,AML,10,181,67,23,7.14,False
1913902,away,53,Athletic Club,238899,Alex Berenguer,True,FW,7,175,73,30,7.43,False
1913902,away,53,Athletic Club,261516,Mikel Vesga,,Sub,6,191,83,32,6.27,False
1913902,away,53,Athletic Club,345908,Andoni Gorosabel,,Sub,2,174,70,29,6.05,False
1913902,away,53,Athletic Club,400237,Robert Navarro,,Sub,23,178,65,23,6.0,False
1913902,away,53,Athletic Club,480619,Unai Gómez,,Sub,20,183,75,22,5.95,False
1913902,away,53,Athletic Club,541704,Maroan Sannadi,,Sub,21,192,78,24,6.11,False
1913902,away,53,Athletic Club,362602,Gorka Guruzeta,,Sub,11,188,77,28,,False
1913902,away,53,Athletic Club,423109,Nico Serrano,,Sub,22,181,72,22,,False
1913902,away,53,Athletic Club,449383,Álex Padilla,,Sub,27,190,83,22,,False
1913902,away,53,Athletic Club,463431,Urko Izeta,,Sub,25,175,70,25,,False
1913902,away,53,Athletic Club,515307,Adama Boiro,,Sub,19,183,75,23,,False
1913902,away,53,Athletic Club,560362,Alejandro Rego,,Sub,30,192,0,22,,False
1913902,away,53,Athletic Club,575503,Jon de Luis,,Sub,34,183,0,22,,False
